Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Day,Month,Year,orderd_hours,orderd_minutes,picked_hours,picked_minutes,Delivery_time
28.0,4.7,26.902908,75.792934,26.982908,75.872934,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,31,3,2022,22,50,22,59,27
37.0,4.6,12.934179,77.615797,13.024179,77.705797,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,12,3,2022,18,30,18,45,27
25.0,4.9,22.695207,75.866059,22.745207,75.916059,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,19,3,2022,23,10,23,25,19
31.0,4.6,22.753659,75.903365,22.833659,75.983365,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,23,3,2022,17,40,17,45,43
28.0,3.3,18.927584,72.832585,19.007584,72.912585,Sunny,Low,2,Buffet,electric_scooter,2.0,No,Metropolitian,23,3,2022,22,15,22,30,43
20.0,4.5,23.211529,77.419399,23.221529,77.429399,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,11,2,2022,9,40,9,55,16
27.0,4.8,26.90519,75.810753,26.94519,75.850753,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,24,3,2022,15,30,15,35,18
34.0,4.9,11.016298,76.972076,11.076298,77.032076,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,19,3,2022,19,30,19,40,26
31.0,4.8,17.424114,78.347554,17.554114,78.477554,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,29,3,2022,22,30,22,40,21
21.0,4.6,17.410371,78.437225,17.520371,78.547225,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,10,3,2022,17,50,17,55,38
30.0,4.2,11.025083,77.015393,11.105083,77.095393,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,2,3,2022,19,20,19,30,49
25.0,4.5,12.978453,77.643685,13.048453,77.713685,Windy,Medium,1,Buffet,motorcycle,1.0,No,Urban,23,3,2022,18,30,18,45,27
28.0,4.6,22.695207,75.866059,22.775207,75.946059,Stormy,Low,2,Snack,scooter,1.0,No,Urban,10,3,2022,22,35,22,50,18
,,12.311072,76.654878,12.401072,76.744878,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,6,3,2022,21,10,21,20,38
34.0,4.7,21.15276,72.778059,21.23276,72.858059,Sandstorms,Low,0,Snack,motorcycle,,No,Metropolitian,25,3,2022,23,50,24,5,28
26.0,4.5,19.121999,72.908493,19.171999,72.958493,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,1,3,2022,19,10,19,15,20
24.0,4.8,22.311358,73.164798,22.401358,73.254798,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,2,4,2022,19,10,19,25,28
23.0,4.8,13.026279,80.174568,13.066279,80.214568,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,28,3,2022,16,59,17,15,26
29.0,4.7,12.323225,76.630028,12.353225,76.660028,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,3,4,2022,22,25,22,40,11
32.0,4.5,13.049645,80.242268,13.089645,80.282268,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,24,3,2022,14,25,14,30,27
25.0,4.6,22.753659,75.903365,22.813659,75.963365,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,1,4,2022,22,35,22,50,18
25.0,5.0,12.98041,77.640489,12.99041,77.650489,Cloudy,High,1,Drinks,scooter,1.0,No,Urban,17,3,2022,12,0,12,10,32
26.0,4.3,26.891191,75.802083,26.931191,75.842083,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,3,4,2022,12,35,12,50,33
37.0,4.9,18.536718,73.830327,18.626718,73.920327,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,12,3,2022,21,20,21,30,28
27.0,4.8,12.3085,76.665808,12.3885,76.745808,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,18,3,2022,17,40,17,50,35
28.0,4.8,17.433809,78.386744,17.443809,78.396744,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,3,2022,10,0,10,10,18
21.0,5.0,19.880256,75.323503,19.950256,75.393503,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Urban,14,2,2022,18,45,19,0,17
30.0,4.9,17.41233,78.449654,17.48233,78.519654,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,14,3,2022,18,15,18,25,20
23.0,5.0,25.459775,81.834841,25.539775,81.914841,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,14,2,2022,18,10,18,25,31
21.0,4.9,13.005801,80.250744,13.055801,80.300744,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,28,3,2022,19,50,19,55,26
,,0.0,0.0,0.13,0.13,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Urban,16,2,2022,18,31,22,40,16
38.0,4.8,0.0,0.0,0.09,0.09,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,6,4,2022,20,35,20,50,29
29.0,4.6,13.02978,80.208812,13.11978,80.298812,Stormy,Jam,2,Snack,motorcycle,,No,Metropolitian,25,3,2022,21,40,21,55,24
24.0,4.8,18.533811,73.899315,18.583811,73.949315,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,3,2022,17,35,17,45,15
27.0,4.8,12.933284,77.615428,13.013284,77.695428,Windy,Medium,1,Drinks,scooter,0.0,No,Urban,4,3,2022,17,40,17,50,16
27.0,4.8,12.972161,77.596014,12.982161,77.606014,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,21,3,2022,11,40,11,50,24
37.0,4.0,26.902328,75.794257,26.972328,75.864257,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,3,2022,23,50,24,5,42
34.0,4.6,15.496162,73.825364,15.536162,73.865364,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,11,2,2022,13,0,13,10,27
22.0,3.5,18.516216,73.842527,18.586216,73.912527,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,25,3,2022,23,40,23,50,33
,,-9.982834,-76.283268,10.032834,76.333268,,,3,Drinks,motorcycle,0.0,No,Urban,11,2,2022,18,31,21,30,16
,,18.530963,73.828972,18.570963,73.868972,Fog,High,0,Snack,motorcycle,1.0,No,,28,3,2022,14,10,14,25,29
39.0,4.8,21.157735,72.768778,21.227735,72.838778,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,3,2022,22,10,22,20,21
29.0,4.6,27.163303,78.057044,27.303303,78.197044,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,12,2,2022,21,30,21,45,27
29.0,4.6,12.978453,77.643685,13.018453,77.683685,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,28,3,2022,15,15,15,20,10
,,12.981615,80.231598,13.011615,80.261598,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,3,2022,18,31,23,50,23
27.0,4.8,18.536718,73.830327,18.626718,73.920327,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,6,3,2022,18,15,18,20,41
25.0,4.0,12.972161,77.596014,13.042161,77.666014,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,3,2022,17,10,17,25,38
33.0,4.9,13.045479,80.23311,13.075479,80.26311,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,3,2022,18,30,18,45,29
25.0,4.3,17.450851,78.379347,17.560851,78.489347,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,23,3,2022,19,40,19,55,34
32.0,4.7,19.207222,72.972281,19.247222,73.012281,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,30,3,2022,13,10,13,15,33
26.0,4.7,22.53796,88.349843,22.56796,88.379843,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,2,2022,19,45,19,50,21
23.0,4.0,26.913483,75.803139,26.923483,75.813139,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,17,3,2022,8,40,8,55,22
36.0,5.0,21.170798,72.790489,21.210798,72.830489,Windy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,30,3,2022,15,45,16,0,33
34.0,4.2,22.727021,75.884167,22.817021,75.974167,Sandstorms,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,12,3,2022,20,50,21,0,36
36.0,4.9,25.451646,81.832796,25.591646,81.972796,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,18,2,2022,22,15,22,20,20
29.0,4.7,11.003008,76.97544,11.033008,77.00544,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,28,3,2022,17,30,17,35,27
28.0,4.7,22.728163,75.884212,22.738163,75.894212,Cloudy,Low,2,Buffet,scooter,1.0,No,,15,3,2022,8,45,8,55,18
35.0,3.3,17.455894,78.375467,17.525894,78.445467,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,4,3,2022,22,30,22,35,34
28.0,4.7,17.431668,78.408321,17.461668,78.438321,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,19,3,2022,22,50,22,59,18
22.0,4.7,12.299524,76.64262,12.319524,76.66262,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,1,4,2022,11,55,12,0,15
35.0,4.7,26.47775,80.351569,26.55775,80.431569,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,18,2,2022,18,0,18,10,26
39.0,3.7,19.12663,72.829976,19.19663,72.899976,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,31,3,2022,21,35,21,50,38
37.0,5.0,12.304569,76.643622,12.374569,76.713622,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,16,3,2022,17,25,17,40,37
,,30.893081,75.821495,30.943081,75.871495,,Jam,0,Meal,motorcycle,,No,Metropolitian,13,2,2022,18,31,19,40,35
22.0,4.7,26.913726,75.75282,26.973726,75.812821,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,11,3,2022,21,15,21,30,20
,,22.751234,75.88949,22.771234,75.90949,,,3,Buffet,scooter,0.0,No,,21,3,2022,18,31,10,30,15
20.0,4.8,22.744648,75.894377,22.774648,75.924377,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,15,3,2022,22,0,22,5,26
30.0,4.8,0.0,0.0,0.11,0.11,Fog,Medium,2,Snack,scooter,2.0,No,Metropolitian,31,3,2022,18,50,19,5,36
31.0,5.0,12.975996,80.221898,13.085996,80.331898,Cloudy,Jam,1,Meal,scooter,3.0,No,Metropolitian,6,4,2022,20,55,21,5,48
,,12.321214,76.621094,12.341214,76.641094,Cloudy,Low,2,Snack,scooter,,No,Urban,30,3,2022,18,31,10,40,10
24.0,4.7,19.874449,75.360232,19.904449,75.390232,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,17,2,2022,18,55,19,0,20
26.0,5.0,12.914264,77.6784,13.004264,77.7684,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,20,3,2022,18,0,18,15,18
29.0,4.9,13.026279,80.174568,13.116279,80.264568,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,2,3,2022,21,35,21,50,35
34.0,3.8,30.893234,75.82172,31.023234,75.95172,Windy,Jam,1,Meal,scooter,0.0,Yes,Metropolitian,12,2,2022,21,35,21,40,40
37.0,4.4,21.183434,72.814492,21.313434,72.944492,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,2,3,2022,19,45,19,55,36
35.0,4.7,26.469003,80.316344,26.539003,80.386344,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,2,2022,22,25,22,30,21
20.0,4.9,13.029198,77.570997,13.039198,77.580997,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,28,3,2022,10,45,10,50,13
22.0,4.6,21.17106,72.789292,21.30106,72.919292,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,2,4,2022,20,10,20,20,36
38.0,4.9,23.374878,85.335739,23.404878,85.365739,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,5,3,2022,22,15,22,30,18
38.0,4.3,21.15276,72.778059,21.18276,72.808059,Stormy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,26,3,2022,22,10,22,20,33
24.0,4.9,12.949934,77.699386,13.019934,77.769386,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,4,3,2022,17,55,18,10,23
25.0,4.6,23.355164,85.324097,23.415164,85.384097,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,19,3,2022,23,15,23,25,16
21.0,4.7,13.044694,80.26147,13.114694,80.33147,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,8,3,2022,20,55,21,10,40
26.0,5.0,17.438263,78.397865,17.528263,78.487865,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,23,3,2022,18,50,18,55,32
28.0,5.0,0.0,0.0,0.02,0.02,Sunny,Low,2,Meal,scooter,,No,Urban,17,2,2022,8,25,8,30,24
25.0,4.9,22.311844,73.165081,22.391844,73.245081,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,4,3,2022,19,0,19,5,27
34.0,4.3,22.31279,73.170283,22.42279,73.280283,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,4,4,2022,18,25,18,40,35
22.0,4.7,21.157735,72.768778,21.287735,72.898778,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,23,3,2022,17,55,18,10,20
27.0,4.9,22.728163,75.884212,22.798163,75.954212,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,8,3,2022,19,40,19,50,43
23.0,4.6,17.431668,78.408321,17.561668,78.538321,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,31,3,2022,17,55,18,10,15
37.0,4.9,19.055831,72.833984,19.065831,72.843984,Stormy,Low,1,Snack,scooter,0.0,No,Urban,5,3,2022,8,55,9,10,21
22.0,4.9,21.186608,72.794136,21.236608,72.844136,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,13,3,2022,19,59,20,15,10
37.0,4.6,0.0,0.0,0.11,0.11,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,14,2,2022,17,50,17,55,40
28.0,3.5,22.722634,75.886959,22.852634,76.016959,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,27,3,2022,23,30,23,40,31
,,22.725835,75.887648,22.755835,75.917648,,,1,Buffet,motorcycle,0.0,No,Metropolitian,13,3,2022,18,31,17,50,16
37.0,4.2,21.157729,72.768726,21.167729,72.778726,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,15,3,2022,9,20,9,30,32
21.0,4.6,17.410371,78.437225,17.440371,78.467225,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,17,3,2022,18,15,18,30,12
38.0,4.5,21.149669,72.772629,21.199669,72.822629,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,19,3,2022,23,55,24,5,18
39.0,4.6,17.455894,78.375467,17.545894,78.465467,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,23,3,2022,17,25,17,35,30
23.0,4.9,12.934179,77.615797,12.964179,77.645797,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19,3,2022,23,55,24,0,14
36.0,4.8,23.371292,85.327872,23.431292,85.387872,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,11,3,2022,19,0,19,10,27
22.0,4.9,19.003517,72.82765,19.083517,72.90765,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,10,3,2022,18,40,18,55,19
32.0,4.4,18.593481,73.785901,18.673481,73.865901,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,6,3,2022,21,30,21,45,52
27.0,4.4,17.451976,78.385883,17.491976,78.425883,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,1,3,2022,13,55,14,10,47
35.0,4.9,22.310526,73.170937,22.340526,73.200937,Fog,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,7,3,2022,22,20,22,30,15
20.0,4.8,12.972793,80.249982,13.042793,80.319982,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,4,3,2022,24,0,24,10,23
24.0,4.8,21.170798,72.790489,21.200798,72.820489,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,5,4,2022,22,55,22,59,16
36.0,4.8,22.311358,73.164798,22.331358,73.184798,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,3,3,2022,8,55,9,5,15
38.0,4.3,22.75004,75.902847,22.82004,75.972847,Fog,Medium,2,Buffet,scooter,1.0,No,Urban,16,3,2022,17,10,17,25,38
21.0,4.6,22.651847,75.881991,22.721847,75.951991,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,31,3,2022,18,45,18,50,26
37.0,4.3,27.16185,78.040165,27.20185,78.080165,Windy,High,0,Snack,motorcycle,0.0,No,Metropolitian,11,2,2022,13,50,14,5,36
26.0,4.6,11.021278,76.995017,11.081278,77.055017,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,,28,3,2022,20,25,20,40,30
32.0,4.8,18.994237,72.825553,19.034237,72.865553,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,24,3,2022,14,50,15,0,29
25.0,4.7,12.933298,77.614293,12.973298,77.654293,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,3,4,2022,16,55,17,5,22
24.0,4.8,18.536718,73.830327,18.556718,73.850327,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,26,3,2022,9,35,9,40,13
34.0,4.1,0.0,0.0,0.11,0.11,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,12,2,2022,20,15,20,25,41
26.0,4.8,0.0,0.0,0.01,0.01,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,19,3,2022,8,15,8,25,14
21.0,4.8,19.12663,72.829976,19.16663,72.869976,Windy,Medium,2,Buffet,scooter,1.0,No,,5,3,2022,15,25,15,35,27
38.0,4.6,0.0,0.0,0.01,0.01,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Urban,5,3,2022,9,40,9,45,29
30.0,4.6,18.533811,73.899315,18.553811,73.919315,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,3,3,2022,8,15,8,30,20
30.0,4.8,18.994049,72.825203,19.024049,72.855203,Windy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,13,3,2022,18,45,19,0,33
20.0,4.8,0.0,0.0,0.03,0.03,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,15,3,2022,21,40,21,45,26
26.0,4.3,13.054347,80.257221,13.144347,80.347221,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,8,3,2022,20,45,20,50,37
26.0,4.8,21.170096,72.789122,21.280096,72.899122,Sunny,Jam,0,Snack,motorcycle,0.0,No,Urban,31,3,2022,21,50,22,0,16
35.0,4.7,18.994049,72.825203,19.064049,72.895203,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,31,3,2022,23,15,23,25,28
21.0,4.7,13.064181,80.236442,13.174181,80.346442,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,4,4,2022,18,20,18,35,23
,,-22.310526,73.170937,22.330526,73.190937,,,3,Snack,scooter,1.0,No,Metropolitian,17,3,2022,18,31,8,40,18
29.0,5.0,12.337978,76.616792,12.467978,76.746792,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,8,3,2022,22,15,22,25,23
33.0,4.7,26.49095,80.318656,26.57095,80.398656,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,12,2,2022,20,55,21,0,31
27.0,4.1,25.453436,81.833167,25.463436,81.843167,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,11,2,2022,10,59,11,15,20
32.0,4.9,26.90294,75.793007,27.03294,75.923007,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,8,3,2022,21,20,21,25,29
36.0,4.6,12.316967,76.603067,12.376967,76.663067,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,5,3,2022,20,30,20,45,30
26.0,5.0,12.914264,77.6784,12.934264,77.6984,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,19,3,2022,8,50,9,5,19
23.0,4.9,22.745049,75.892471,22.755049,75.902471,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,15,3,2022,8,40,8,45,18
20.0,4.6,18.994049,72.825203,19.044049,72.875203,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,19,3,2022,18,40,18,55,25
25.0,4.3,26.88842,75.800689,26.96842,75.880689,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,31,3,2022,21,30,21,40,32
24.0,2.6,22.307898,73.167788,22.417898,73.277788,Sunny,Low,1,Drinks,motorcycle,1.0,Yes,Metropolitian,6,4,2022,22,35,22,50,42
26.0,4.6,22.760072,75.892574,22.810072,75.942574,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,19,3,2022,21,10,21,20,22
25.0,5.0,12.934365,77.616155,13.064365,77.746155,Stormy,Low,2,Drinks,scooter,0.0,No,,29,3,2022,23,30,23,35,10
29.0,4.6,10.96185,76.971082,11.05185,77.061082,Sunny,Medium,1,Meal,motorcycle,0.0,No,,16,3,2022,18,45,18,55,18
28.0,4.6,26.90519,75.810753,27.04519,75.950753,Stormy,Low,2,Meal,motorcycle,0.0,No,,14,3,2022,23,35,23,45,14
29.0,4.8,19.065838,72.832658,19.145838,72.912658,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,4,4,2022,23,20,23,35,19
31.0,4.5,18.636215,73.751081,18.676215,73.791081,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,1,4,2022,15,40,15,50,16
20.0,4.6,12.337928,76.617889,12.347928,76.627889,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,5,3,2022,9,15,9,25,11
25.0,5.0,12.316967,76.603067,12.356967,76.643067,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,3,3,2022,15,15,15,25,26
37.0,4.7,0.0,0.0,0.02,0.02,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,17,2,2022,11,25,11,30,33
31.0,4.7,13.064181,80.236442,13.104181,80.276442,Sandstorms,High,0,Drinks,motorcycle,2.0,No,Metropolitian,11,3,2022,13,0,13,15,44
34.0,4.3,23.233219,77.433571,23.313219,77.513571,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,14,2,2022,21,45,22,0,36
32.0,4.1,23.353783,85.326967,23.373783,85.346967,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,7,3,2022,10,59,11,5,33
,,12.310972,76.659264,12.350972,76.699264,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,3,3,2022,18,31,16,30,15
36.0,4.6,17.440827,78.393391,17.500827,78.453391,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,9,3,2022,18,50,19,5,28
34.0,3.5,22.311603,73.165012,22.421603,73.275012,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,18,3,2022,19,45,19,55,41
,,12.913041,77.683237,12.953041,77.723237,,,3,Drinks,electric_scooter,0.0,No,Urban,24,3,2022,18,31,15,35,23
34.0,4.9,18.53408,73.89852,18.57408,73.93852,Windy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,26,3,2022,13,45,13,59,28
26.0,4.6,18.53408,73.89852,18.54408,73.90852,Sandstorms,High,1,Buffet,scooter,1.0,No,Metropolitian,5,4,2022,11,10,11,25,22
38.0,4.3,22.760072,75.892574,22.890072,76.022574,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,12,3,2022,21,40,21,45,31
22.0,5.0,13.044694,80.26147,13.104694,80.32147,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,1,4,2022,22,59,23,15,23
30.0,4.7,26.90294,75.793007,26.95294,75.843007,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,9,3,2022,22,45,22,50,19
25.0,4.6,23.351489,85.324253,23.481489,85.454253,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,23,3,2022,18,45,18,50,28
38.0,4.8,13.058616,80.264151,13.188616,80.394151,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,8,3,2022,22,25,22,30,28
30.0,4.7,22.310329,73.169083,22.360329,73.219083,Sandstorms,Medium,1,Snack,scooter,0.0,No,Urban,1,3,2022,17,45,18,0,26
25.0,4.0,13.091809,80.219104,13.171809,80.299104,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,4,4,2022,19,50,19,59,34
30.0,4.8,0.0,0.0,0.06,0.06,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,11,2,2022,17,40,17,55,25
23.0,4.9,26.905287,75.794592,26.975287,75.864592,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,3,2022,22,30,22,45,22
36.0,3.6,27.161661,78.011544,27.251661,78.101544,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,16,2,2022,21,0,21,5,31
38.0,4.7,23.353783,85.326967,23.363783,85.336967,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,28,3,2022,10,25,10,35,27
35.0,4.3,13.091809,80.219104,13.131809,80.259104,Stormy,Medium,2,Drinks,motorcycle,1.0,No,,13,3,2022,15,15,15,25,33
20.0,4.7,26.913483,75.803139,26.923483,75.813139,Sandstorms,Low,2,Meal,motorcycle,,No,Metropolitian,7,3,2022,10,59,11,15,18
27.0,4.6,22.311358,73.164798,22.321358,73.174798,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,30,3,2022,10,40,10,50,18
32.0,4.4,21.160437,72.774209,21.250437,72.864209,Sandstorms,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,31,3,2022,19,55,20,5,54
29.0,4.5,22.651847,75.881991,22.711847,75.941991,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,3,4,2022,17,10,17,20,27
21.0,4.6,22.745049,75.892471,22.835049,75.982471,Stormy,Low,0,Buffet,motorcycle,,No,Urban,8,3,2022,23,20,23,35,20
15.0,1.0,0.0,0.0,0.07,0.07,,,3,Snack,scooter,0.0,No,Urban,29,3,2022,18,31,24,0,27
21.0,5.0,15.516833,73.768172,15.606833,73.858172,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,18,2,2022,19,59,20,15,23
28.0,5.0,18.569156,73.774723,18.649156,73.854723,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,14,3,2022,19,55,20,10,37
,,22.725748,75.898497,22.795748,75.968497,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,10,3,2022,18,31,20,15,33
27.0,4.9,13.026279,80.174568,13.056279,80.204568,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,17,3,2022,17,20,17,25,20
27.0,4.9,25.457687,81.835585,25.477687,81.855585,Windy,Low,1,Buffet,motorcycle,0.0,,Urban,11,2,2022,10,59,11,15,11
31.0,4.7,11.02091,76.940432,11.15091,77.070432,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,16,3,2022,21,20,21,25,30
23.0,4.5,21.185047,72.80859,21.235047,72.85859,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,17,3,2022,21,40,21,50,23
